time,I
454.431,82.6
455.224,82.93
455.818,82.6
457.007,82.93
457.2,82.6
460.366,82.84
460.564,82.6
462.344,82.84
462.543,82.6
464.721,82.84
470.061,82.6
470.257,82.84
475.406,82.6
475.8,82.84
476.393,82.6
476.587,82.84
476.786,82.6
476.983,82.84
477.381,82.6
477.578,82.93
477.773,82.84
478.565,82.6
478.765,82.84
481.929,82.6
482.132,82.84
483.515,82.6
483.917,82.84
485.494,82.6
486.086,82.84
487.273,82.6
487.469,82.84
488.073,82.6
488.26,82.84
488.656,82.6
488.855,82.84
495.974,82.52
496.172,82.84
496.57,82.52
496.765,82.84
497.161,82.6
497.363,82.84
498.745,82.52
498.946,82.84
499.342,82.52
499.537,82.84
499.738,82.52
499.933,82.84
500.329,82.52
500.539,82.84
500.725,82.52
501.324,82.84
501.717,82.52
503.495,82.28
503.693,82.52
505.078,82.84
505.276,82.52
505.87,82.28
506.065,82.52
506.856,82.28
507.056,82.52
508.636,82.28
508.839,82.52
509.626,82.84
510.021,82.52
510.417,82.84
510.618,82.52
511.012,82.84
511.209,82.52
511.604,82.84
511.803,82.52
512.201,82.84
512.396,82.6
512.592,82.28
512.791,82.52
514.372,82.84
514.577,82.52
514.968,82.84
515.559,82.52
516.153,82.84
516.353,82.52
516.748,82.84
516.944,82.52
524.859,82.84
525.058,82.52
529.409,82.84
529.607,82.52
529.808,82.84
530.002,82.52
530.2,82.84
530.396,82.52
532.377,82.84
532.575,82.52
569.767,82.75
569.968,82.52
577.881,82.2
578.077,82.52
578.276,82.2
578.478,82.52
578.67,82.2
578.867,82.43
579.065,82.2
579.266,82.52
579.666,82.43
579.857,82.52
582.824,82.75
583.022,82.52
583.614,82.75
584.011,82.52
584.407,82.75
584.804,82.52
585.002,82.75
585.99,82.52
586.385,82.75
586.586,82.52
586.782,82.75
586.98,82.52
587.374,82.75
587.575,82.52
587.769,82.75
588.568,82.52
588.957,82.75
589.355,82.52
593.506,82.75
593.705,82.52
593.901,81.92
594.1,82.52
594.498,82.75
594.694,82.43
594.895,82.75
595.09,82.52
595.484,82.75
595.683,82.2
595.879,82.52
596.08,82.75
597.264,82.43
597.463,82.52
597.659,82.75
598.055,82.52
598.455,82.75
598.649,82.52
598.855,82.75
599.046,82.52
599.244,82.16
599.44,82.43
599.639,82.75
599.834,82.43
600.03,82.52
600.231,82.75
600.624,82.52
601.417,82.75
601.818,82.52
602.417,82.75
603.017,82.52
605.815,82.75
606.014,82.52
606.615,82.84
606.815,82.52
607.614,82.88
607.814,82.56
608.015,82.52
608.414,82.16
608.622,82.75
610.716,82.16
610.821,82.52
619.717,82.16
619.717,82.75
619.717,82.16
619.718,81.6
619.718,82.52
619.718,82.75
619.718,82.43
619.718,82.2
619.718,82.16
619.719,81.83
619.719,82.75
619.719,81.83
619.719,82.16
619.719,82.52
619.719,82.75
619.719,82.16
619.719,82.43
619.72,81.83
619.72,82.52
619.72,82.16
619.72,82.43
619.72,81.83
619.72,82.16
619.72,82.75
619.72,81.83
619.72,82.43
619.72,81.83
619.721,82.16
619.848,82.52
702.717,82.56
702.717,82.16
702.717,81.83
702.717,82.16
702.717,82.43
702.718,82.16
702.718,81.83
702.718,82.16
702.718,81.83
702.718,82.16
702.718,81.92
702.718,82.16
702.718,81.83
702.719,81.6
702.719,82.16
702.719,81.83
702.719,82.16
702.719,81.83
702.719,82.16
702.719,81.83
702.719,82.16
702.719,81.83
702.726,82.16
702.726,81.83
702.728,82.16
702.729,81.83
702.729,82.16
702.729,81.92
702.729,82.16
702.729,81.83
702.729,82.16
702.73,81.92
702.73,82.16
702.73,81.83
702.73,82.16
702.73,81.83
702.73,82.16
702.73,81.83
702.73,82.43
702.732,82.75
702.732,82.16
702.734,81.83
702.734,82.16
702.734,81.83
702.734,82.16
702.735,81.83
702.735,82.16
702.735,81.83
702.735,82.16
702.735,81.83
702.736,82.16
702.736,81.83
702.738,82.16
702.738,81.83
702.738,82.16
702.739,82.75
702.739,82.16
702.739,82.43
702.739,81.83
702.739,82.43
702.74,82.16
702.743,82.43
702.743,81.83
702.745,82.43
702.746,81.83
702.746,82.16
702.746,81.83
702.746,82.16
702.747,81.83
702.747,82.43
702.747,81.83
702.748,82.16
702.748,81.83
702.748,82.43
702.751,82.16
702.751,81.83
702.752,82.23
702.752,81.83
702.753,81.51
702.753,81.83
702.753,81.51
702.753,81.83
702.754,81.51
702.754,81.83
702.754,81.51
702.754,81.83
702.754,81.51
702.754,81.83
702.754,81.51
702.755,81.83
702.756,81.51
702.757,81.83
702.757,81.51
702.757,81.83
702.757,82.23
702.758,82.56
702.758,81.83
702.758,81.51
702.758,82.23
702.758,81.51
702.758,81.83
702.758,81.51
702.758,81.83
702.759,81.51
702.759,81.83
702.759,82.56
702.759,81.83
702.759,82.56
702.759,81.83
702.759,81.51
702.759,81.83
702.76,82.56
702.76,81.83
702.76,82.56
702.76,81.83
702.76,82.56
702.76,81.83
702.76,82.23
702.765,81.83
702.765,82.23
702.765,81.51
702.766,82.56
702.766,82.23
702.821,81.51
858.719,81.83
858.719,81.51
858.719,82.23
858.72,81.83
858.73,82.23
858.73,81.51
858.73,82.23
858.731,81.51
858.731,82.23
858.731,81.51
858.731,82.23
858.731,81.51
858.731,81.83
858.731,81.51
858.731,82.23
858.731,81.51
858.731,81.83
858.731,81.51
858.731,82.23
858.731,81.83
858.731,81.51
858.731,82.23
858.732,81.51
858.732,82.23
858.732,81.51
858.732,82.23
858.732,81.51
858.732,82.23
858.732,81.51
858.732,82.23
858.733,81.75
858.733,81.51
858.733,82.23
858.733,81.51
858.733,81.83
858.733,81.51
858.733,82.23
858.734,81.51
858.734,81.75
858.734,82.47
858.734,81.51
858.734,81.75
858.734,81.51
858.734,82.56
858.734,82.23
858.734,81.83
858.735,82.23
858.735,81.75
858.735,81.51
858.735,81.75
858.736,82.23
858.737,81.51
858.737,81.75
858.737,82.23
858.737,81.51
858.738,82.23
858.738,81.51
858.738,82.23
858.738,81.51
858.739,82.47
858.743,81.51
858.743,81.75
858.743,82.23
858.75,81.51
858.751,81.75
858.751,82.23
858.752,81.51
858.752,82.23
858.752,82.47
858.753,81.51
858.757,81.75
858.758,82.23
858.759,81.51
858.76,81.75
858.76,82.23
858.761,81.51
858.762,82.23
858.766,81.51
858.767,82.23
858.785,81.51
858.785,82.23
858.785,81.51
858.785,82.56
858.786,81.51
858.786,81.75
858.786,81.51
858.786,82.23
858.786,81.51
858.786,81.75
858.786,81.51
858.786,81.75
