time,I
617.723,141.6
617.94,141.64
624.234,142.24
624.234,141.64
624.234,142.24
624.234,142.56
624.234,142.24
624.234,141.64
624.235,142.24
624.235,141.64
624.235,142.24
624.235,141.64
624.235,142.24
624.236,141.64
624.239,142.56
624.24,141.64
624.24,142.24
624.24,141.96
624.24,142.24
624.24,142.56
624.241,142.24
624.516,141.64
624.915,142.24
625.16,141.84
625.311,142.24
625.518,141.55
625.872,142.24
626.511,142.56
663.548,141.64
663.549,142.24
663.549,141.64
663.549,142.24
663.549,141.64
663.55,142.24
663.55,141.96
663.551,141.64
663.551,142.24
663.552,141.64
663.553,142.24
663.553,141.64
663.554,142.24
663.554,141.64
663.555,142.24
663.555,141.64
663.555,142.24
663.556,141.92
663.556,142.24
663.556,141.64
663.557,141.32
663.558,142.24
663.558,141.64
663.558,142.24
663.559,141.64
663.559,142.24
663.561,141.64
663.562,142.24
663.563,141.64
663.563,142.24
663.577,141.64
663.578,142.24
663.578,141.64
663.578,142.24
663.578,141.64
663.579,142.24
663.579,141.64
663.579,142.24
663.581,141.64
663.581,142.24
663.581,141.64
663.581,142.56
663.583,141.73
663.583,142.24
663.584,141.64
663.584,142.24
663.586,141.64
663.586,142.56
663.587,141.64
663.588,141.32
663.6,141.55
663.601,141.87
663.602,141.32
663.602,141.64
663.602,142.24
663.602,141.64
663.603,142.24
663.603,141.64
663.603,142.24
663.604,141.64
663.604,142.24
663.604,141.92
663.604,141.64
663.604,141.32
663.605,141.64
663.605,142.24
663.605,141.64
663.605,142.24
663.605,141.64
663.606,142.24
663.606,141.64
663.606,142.24
663.606,141.64
663.606,142.24
663.608,141.64
663.608,142.24
663.609,141.64
663.609,142.24
663.609,141.64
663.609,141.32
663.609,140.95
663.611,139.48
663.611,137.81
663.612,137.9
663.613,157.29
663.614,157.69
663.614,157
663.615,156.68
663.615,136.97
663.616,138.82
663.616,136.37
663.617,145.3
663.618,152.94
663.619,147.36
663.619,136.74
663.62,135.32
663.621,155.62
663.621,169.28
663.622,170.12
663.622,170.81
663.623,170.89
663.623,170.81
663.623,170.89
663.624,171.21
663.624,171.81
663.625,171.13
663.625,147.05
663.626,148.6
663.626,151.34
663.627,164.89
663.628,175.5
663.628,171.33
663.629,192.81
663.629,159.54
663.63,116.33
663.693,109.37
663.893,104.34
663.93,104.34
664.09,103.06
664.29,111.08
664.489,113.01
664.687,118.86
